January,February,March,April,May,June,July,August,September,October,November,December
2.45E-01,0.0866524,1.01E-01,1.94E-02,0.068851,6.51E-06,0.0123966,6.39E-06,6.76E-02,4.54E-02,0.0846322,0.0410922
4.67E-02,0.0497732,0.0986057,3.87E-02,2.22E-05,2.22E-01,0.0323704,5.31E-02,5.34E-05,0.0355951,1.50E-01,2.45E-05
5.82E-02,0.0907116,2.32E-01,0.0760947,0.0512923,0.128251,2.34E-02,4.65E-02,0.120417,1.53E-05,1.20E-02,2.85E-02
0.00440155,8.26E-02,1.05E-01,0.0646191,2.11E-01,0.0277964,1.95E-05,8.13E-02,2.91E-02,0.112833,0.141809,0.251921
0.180654,9.25E-02,5.04E-02,0.127389,0.101765,0.0371857,0.015709,0.000383197,0.00462322,0.13159,0.0278536,4.66E-02
3.49E-02,1.79E-02,0.0780342,2.54E-02,2.06E-01,3.69E-02,0.0753037,6.66E-06,3.03E-05,0.0344817,0.0458587,0.12255
0.0276833,0.0409704,4.43E-02,4.23E-05,0.017091,8.33E-06,0.244878,0.447607,8.54E-02,4.45E-05,0.0475691,8.02E-03
2.51E-05,1.00E-01,0.117715,1.11E-05,9.75E-06,5.07E-02,0.00015262,0.23149,1.43E-01,0.00591248,2.46E-02,2.31E-01
3.55E-05,4.09E-05,1.08E-05,4.79E-06,0.0335856,1.04E-05,0.0744836,0.0960192,1.25E-01,6.27E-02,1.19E-01,5.81E-01
2.93E-02,4.26E-02,0.108524,0.232884,0.397576,1.38E-01,1.25E-05,1.25E-01,0.0368956,0.0207795,5.87E-05,0.0566476
0.00014838,5.63E-05,0.0892966,6.01E-06,0.0816318,0.0404894,1.49E-05,0.0171871,0.02696,0.0139632,2.19E-02,7.74E-05
7.36E-05,0.110282,1.77E-01,0.0110368,0.064295,0.0743656,1.39E-01,0.0171934,0.000516109,6.96E-02,5.59E-05,4.19E-05
6.23E-05,0.0165877,0.134275,5.12E-03,9.45E-06,0.119991,0.113592,1.62E-01,3.30E-05,0.0617245,0.0830936,8.72E-05
3.78E-05,9.56E-05,0.0204101,3.58E-01,1.11E-04,1.27E-05,0.649658,2.79E-02,4.10E-02,2.60E-05,1.15E-01,1.00E-01
1.15E-01,0.0796804,0.0100453,0.241168,1.07E-01,6.79E-06,1.32E-01,0.0542949,1.19E-01,3.43E-06,0.0543152,4.32E-05
9.03E-03,1.28E-01,1.27E-05,0.0538389,8.54E-06,2.17E-01,0.778596,0.0234203,0.129904,0.158746,0.0786827,0.0809945
1.12E-05,0.0552214,3.93E-02,0.244365,0.0511103,0.0377474,3.39E-06,4.41E-06,0.105188,1.14E-05,0.216176,0.0750031
8.84E-02,0.0891475,1.86E-05,0.193662,1.74E-01,1.31E-05,0.0339798,5.11E-02,0.0445552,0.0142306,4.09E-02,1.09E-01
1.52E-02,0.0414611,0.115483,0.193441,1.60E-05,0.658198,0.118418,0.0627677,0.106083,1.07E-01,1.72E-01,0.0880444
0.0314276,5.36E-02,1.41E-05,9.42E-02,1.39E-01,1.99E-05,2.40E-05,0.0469124,2.05E-06,2.34E-05,0.248497,3.92E-05
1.12E-01,4.68E-05,0.652897,0.163755,0.163967,2.53E-05,0.43286,0.0197936,0.189322,1.06E-01,0.988121,0.802127
1.26E-01,0.118315,0.0986799,3.25E-02,3.53E-02,0.100194,0.0323524,0.125619,1.76E-05,2.30E-01,0.0926359,0.0536001
3.48E-02,6.96E-03,7.18E-07,1.06E-05,8.25E-02,2.02E-01,0.0111916,0.215458,1.10E-05,1.82E-01,4.40E-03,0.059669
6.96E-03,0.186029,0.121961,9.41E-02,4.02E-02,3.60E-05,0.0217563,2.32E-01,1.01E-01,0.0470039,0.0371565,0.0485502
3.84E-04,0.0881609,0.26955,1.11E-05,0.0741064,2.79E-05,0.0680092,0.10406,0.731365,0.12522,0.121081,0.0562077
4.95E-05,0.137429,0.014837,4.17E-05,2.02E-01,9.94E-02,0.0380034,0.232338,0.0147568,2.25E-01,0.566837,1.02E-01
0.0324373,0.415719,0.565937,0.00915675,0.0518863,0.114071,3.58E-05,0.128958,1.26E-01,0.00304531,0.135815,1.43E-01
6.44E-02,0.0384456,2.26E-02,0.217851,0.0757583,5.44E-05,0.02115,1.15E-02,8.83E-05,0.000200623,0.0348672,2.83E-05
1.13E-02,0.320936,4.98E-05,0.377884,5.57E-05,0.126829,1.60E-02,1.14E-01,0.0203478,7.73E-03,0.0171679,3.75E-05
2.66E-05,0.083207,0.0959063,1.20E-01,0.134372,0.0624758,0.461509,8.00E-05,0.236554,6.33E-02,1.98E-05,2.15E-01
1.17E-01,2.59E-05,4.92E-05,0.0649041,0.00617309,4.39E-05,1.07E-01,2.06E-05,5.10E-05,2.05E-06,1.03E-01,0.0242288
2.95E-02,1.90E-02,1.21E-01,7.61E-02,0.0265936,7.65E-01,0.0324315,7.39E-05,4.76E-05,8.23E-01,1.72E-05,0.192846
4.77E-02,0.0153191,1.35E-01,9.92E-02,3.99E-05,0.0128868,4.60E-06,0.0130066,5.64E-06,1.15E-01,9.06E-02,1.13E-01
3.68E-05,0.0233063,1.09E-01,6.55E-02,2.89E-05,3.98E-05,1.85E-05,2.68E-01,1.54E-05,0.104826,0.0802004,0.089135
1.32E-01,0.0744816,0.117293,3.30E-05,1.96E-01,1.35E-01,0.200652,6.17E-06,0.0390359,1.20E-02,0.134133,4.81E-03
1.08E-04,0.00121547,5.59E-02,0.0993936,7.60E-02,4.33E-02,0.067456,0.0742886,0.0577933,6.34E-03,0.146851,0.0315909
1.55E-01,0.0977177,8.29E-05,0.130334,8.40E-06,1.26E-01,9.61E-07,2.47E-05,1.32E-01,4.32E-06,9.87E-02,0.035903
3.11E-05,9.91E-02,1.15E-01,0.0334492,0.051295,1.10E-01,0.134065,1.81E-06,9.20E-06,0.0301319,5.78E-05,7.13E-05
1.86E-01,0.0849289,6.90E-06,1.82E-05,8.35E-02,7.77E-01,9.57E-03,1.25E-01,0.00993174,0.755444,0.10212,6.46E-02
1.85E-01,0.119525,0.0644983,1.59E-02,4.52E-05,8.27E-02,2.34E-05,8.68E-06,9.87E-05,1.59E-02,0.0550142,0.00127213
1.91E-01,0.0485833,1.32E-01,0.00721632,1.65E-02,0.171096,0.0168416,0.0866276,0.0642764,1.38E-01,1.10E-01,9.78E-02
1.51E-02,4.62E-03,0.0111323,3.20E-05,1.69E-01,0.0279003,5.79E-06,1.60E-02,0.0919776,3.41E-02,0.0308607,0.000104371
4.41E-02,4.80E-02,0.000120296,7.05E-06,5.46E-02,6.92E-03,0.00396788,0.0166155,0.155739,0.0170403,1.15E-01,0.0496503
2.85E-02,1.73E-05,1.35E-01,4.82E-05,4.50E-05,0.141976,2.18E-02,9.27E-06,6.08E-02,0.0735689,5.54E-02,5.43E-02
2.18E-02,7.47E-03,4.96E-05,7.92E-02,0.14361,1.03E-05,0.0429393,4.29E-05,1.34E-01,1.79E-01,0.235176,6.86E-05
0.000184423,1.73E-01,6.71E-05,0.874165,5.03E-05,0.00772736,0.120038,0.146612,0.0477751,1.01E-05,0.159029,0.536819
0.501364,1.04E-05,0.095664,0.879685,9.58E-07,5.01E-02,7.51E-06,0.118439,0.0868164,4.30E-02,6.11E-02,0.00674261
0.026528,0.117917,0.0216858,1.37E-01,0.177141,0.0148176,2.56E-05,7.40E-02,0.192491,3.23E-02,0.216164,0.177464
1.24E-04,0.0857607,9.01E-02,8.82E-02,0.0151425,0.0498118,2.89E-05,0.115107,0.0134862,0.0490115,0.124682,2.61E-05
0.140834,0.0167584,0.215016,1.28E-05,0.0120927,0.599591,0.215046,0.236631,0.0465541,2.15E-01,0.000221937,0.0113974
7.07E-02,3.70E-02,0.0877825,0.0154085,1.73E-01,5.00E-05,3.18E-05,0.0882262,2.30E-01,1.27E-01,0.146733,0.074376
1.04E-04,1.37E-05,0.0473135,2.00E-05,0.00379102,2.24E-05,0.0753718,2.94E-05,0.107571,0.0417234,0.824448,2.13E-05
1.32E-01,2.30E-05,1.80E-01,0.0838592,1.93E-01,3.47E-02,0.213205,1.03E-05,0.0654303,1.42E-01,2.21E-05,0.101086
2.54E-02,0.0428932,1.39E-01,0.0605815,2.80E-05,0.0951184,3.22E-02,1.15E-05,0.121357,1.37E-01,1.22E-05,3.99E-02
2.03E-04,0.145079,2.26E-05,0.0243234,1.24E-01,0.10272,0.130903,2.72E-02,1.05E-01,1.88E-05,2.39E-05,1.56E-04
1.05E-02,4.79E-06,2.35E-01,0.0523784,2.38E-06,5.85E-05,3.83E-05,2.29E-06,0.0907606,4.89E-02,0.142592,0.000518227
5.56E-05,0.000121394,1.17E-05,0.0228926,8.20E-06,0.078619,2.35E-05,2.93E-05,0.205716,1.21E-01,0.208961,0.190258
0.0331203,2.34E-05,0.0411044,0.103653,0.0945724,1.44E-01,0.428762,3.09E-02,0.0173571,5.85E-05,1.05E-05,3.15E-05
2.44E-01,0.0920631,0.0350373,9.54E-02,0.239847,1.05E-04,0.0901671,1.33E-01,5.35E-02,0.129665,0.015897,2.38E-02
0.000289135,0.0339203,0.172563,0.0951747,6.20E-01,0.0820304,0.911466,0.231521,2.18E-02,5.60E-05,0.0740501,1.39E-05
1.21E-01,4.35E-02,0.00981949,9.66E-06,2.45E-05,3.48E-03,0.0891588,1.04E-01,0.0524565,0.158993,1.27E-05,0.127326
5.67E-05,0.169552,0.146929,0.0324697,0.0691033,0.211365,0.337025,0.204944,0.172084,0.0376987,0.100191,3.42E-05
0.048027,0.00053837,1.20E-01,1.59E-05,0.104699,0.135541,0.0606987,0.0718456,0.127315,0.120921,0.247498,5.41E-05
1.08E-01,1.62E-05,0.361081,8.26E-02,1.95E-05,2.54E-02,1.55E-01,0.195123,1.79E-01,5.63E-05,0.150974,3.28E-02
8.13E-02,3.91E-03,0.0360834,0.105674,0.0414145,1.17E-01,0.106276,1.39E-01,5.48E-01,0.37702,1.43E-01,0.122644
3.82E-05,0.113706,6.78E-06,1.59E-02,2.77E-05,3.40E-02,2.25E-05,9.76E-02,0.117106,2.64E-05,1.41E-01,8.01E-05
3.65E-05,3.92E-05,0.00970358,1.82E-01,2.51E-02,5.18E-02,5.45E-05,0.0567133,1.13E-01,1.46E-05,0.0801236,2.31E-05
1.52E-05,6.44E-02,0.0438052,0.0323593,0.0932675,1.29E-01,0.092828,4.48E-06,1.28E-01,4.08E-02,1.86E-01,0.0847196
0.119909,0.0163476,1.33E-01,1.14E-05,3.26E-05,1.44E-01,0.128964,1.33E-01,1.02E-01,2.50E-01,0.0598758,0.899055
6.46E-02,2.78E-05,0.242775,5.54E-06,8.59E-06,1.52E-05,2.69E-03,1.17E-05,4.98E-02,5.76E-02,0.155546,0.117253
0.0625353,1.63E-05,0.0454808,0.036712,0.156754,0.0222712,0.975915,0.00600114,5.62E-06,8.80E-05,1.47E-05,0.0125773
0.0289017,0.146896,4.29E-05,5.37E-05,1.12E-01,5.37E-05,0.0260133,1.01E-01,1.54E-01,0.0238205,8.27E-02,1.46E-05
8.93E-02,0.109747,2.65E-02,0.153882,1.68E-05,0.129353,4.31E-02,0.0256278,0.0684889,3.74E-05,0.116715,0.120677
3.65E-05,0.00459407,4.65E-06,5.43E-02,0.101713,0.114207,0.0868021,5.12E-05,4.88E-02,1.36E-05,1.33E-01,0.121801
1.10E-01,0.150824,0.0726528,7.64E-06,3.06E-06,0.000488547,3.97E-02,0.0175963,0.131633,0.0482863,0.102036,4.97E-05
1.05E-01,1.14E-01,7.69E-05,1.01E-01,0.240364,2.28E-01,0.077567,0.126527,0.0396317,9.22E-02,0.192147,0.13262
1.45E-01,2.86E-05,1.89E-05,8.39E-02,0.0929294,4.78E-02,3.77E-02,1.95E-02,2.27E-05,3.87E-02,1.39E-01,2.37E-05
3.67E-05,0.0404701,6.81E-04,3.50E-01,1.19E-01,9.14E-05,1.62E-01,0.402482,2.20E-02,0.114827,1.04E-05,0.0727899
7.71E-06,0.0370423,0.0568312,0.0160124,0.239615,9.54E-02,0.0495966,4.26E-06,1.21E-05,1.15E-01,0.000222667,0.0365807
2.36E-01,6.50E-01,0.0396552,0.472759,4.25E-05,1.46E-05,1.43E-05,0.107314,0.0853677,1.42E-01,8.76E-06,3.87E-05
0.125559,1.61E-01,0.12539,2.20E-05,8.99E-02,5.24E-02,0.0202737,0.0885232,1.01E-04,1.54E-05,0.0877814,4.56E-02
1.98E-01,0.19534,5.00E-06,1.38E-05,3.32E-06,0.0634347,0.0039814,3.29E-02,3.31E-05,9.94E-05,6.27E-05,6.10E-01
0.0758675,0.0547874,0.0740309,0.00640746,3.98E-02,8.65E-06,3.54E-02,1.45E-01,0.12772,5.08E-02,2.32E-01,0.0866954
4.30E-02,0.034838,1.09E-01,1.22E-02,0.0350623,0.229492,0.160849,0.102064,0.0187314,0.000120204,0.062372,9.10E-02
1.14E-01,8.47E-01,0.0464096,0.0555699,0.090906,0.12252,8.46E-02,0.0816857,2.24E-05,7.58E-02,0.164608,0.101209
3.05E-04,3.79E-05,0.0497643,2.28E-05,1.79E-01,0.0314416,0.109988,0.00431121,4.55E-05,3.83E-05,1.43E-05,0.123672
1.57E-01,0.0188135,1.83E-01,2.05E-05,0.175436,0.11282,5.42E-02,3.11E-02,0.0230049,2.04E-05,0.0876278,0.0988433
1.10E-05,0.0717638,4.10E-05,1.46E-04,0.000173686,2.42E-01,0.0937631,0.00215316,0.0294149,0.0456844,0.146218,1.62E-01
3.99E-05,0.0398168,3.14E-02,8.44E-02,0.166888,8.54E-03,1.11E-01,3.64E-05,1.15E-01,1.01E-01,0.187749,0.00865017
1.09E-01,0.10042,0.0925214,0.111839,2.05E-05,7.13E-02,0.322852,5.53E-06,1.04E-05,0.0493085,1.20E-01,0.0225239
1.0296,0.00162139,2.83E-02,0.131196,5.58E-02,1.46E-01,7.23E-02,0.0327074,0.127838,0.0176497,1.24E-03,0.0325334
3.52E-02,3.30E-03,1.16E-01,0.0114018,0.20844,0.125498,1.39E-05,0.096638,0.868173,0.11936,2.13E-01,0.118607
1.15E-01,5.10E-05,0.774653,0.0175636,7.46E-06,0.126992,0.0176386,7.16E-02,6.56E-05,7.87E-06,3.78E-05,3.85E-02
1.18E-01,8.13E-06,2.50E-05,0.106891,1.15E-05,0.235956,2.29E-05,1.21E-05,1.54E-01,0.1427,5.68E-02,0.000329528
8.76E-02,0.0913552,0.0427934,0.0549539,3.93E-02,8.18E-02,2.10E-01,1.32E-01,0.0192571,5.99E-02,0.145516,0.0333541
0.0211477,0.0580181,1.52E-06,0.0358768,0.00154934,0.221324,3.00E-05,0.0426917,0.820079,0.124457,0.000131026,3.80E-05
1.12E-01,0.0255662,0.235137,0.13822,8.35E-02,1.13E-01,1.97E-06,0.0748002,4.99E-06,5.82E-06,0.0926575,0.221688
0.0617951,0.0965354,0.0163279,0.116276,0.058933,1.19E-02,1.78E-05,9.44E-06,7.44E-06,0.244164,7.58E-05,3.05E-05
1.78E-01,9.70E-02,4.26E-05,2.57E-05,1.59E-05,2.06E-05,0.180797,2.55E-05,7.21E-02,0.223004,0.039449,0.0399163
8.60E-02,1.90E-01,0.0175479,9.87E-02,4.56E-02,4.22E-03,1.13E-01,0.131282,1.78E-05,0.226336,6.85E-02,4.82E-02
0.0545233,0.177061,1.60E-01,0.0875393,3.09E-05,0.145549,7.00E-05,0.168306,0.19249,1.64E-02,0.000330131,3.89E-02
0.240507,8.25E-02,0.0468491,0.00945246,6.82E-01,9.13E-06,1.38E-01,3.48E-02,4.78E-05,0.0104263,0.994493,1.62E-06
8.36E-02,0.0688586,0.045514,0.113178,0.0304026,3.64E-01,2.76E-02,0.107213,0.131091,3.20E-02,5.71E-05,6.35E-06
1.19E-01,0.098874,0.00821011,2.14E-02,0.0354073,0.112198,0.0570489,9.47E-02,0.133299,4.33E-02,0.0534208,0.000101296
0.117614,1.57E-01,0.00751218,0.121877,1.63E-05,2.91E-02,0.0145614,0.0206954,0.0832768,0.0294933,1.41E-01,0.131014
0.107319,0.0110906,0.100122,2.45E-01,3.99E-02,0.212171,0.181505,0.2184,0.0148492,6.11E-03,1.08E-01,1.59E-05
1.90E-02,0.0953567,0.260799,0.244767,4.38E-02,2.55E-05,0.0428041,6.18E-02,1.66E-05,0.13384,0.074461,0.129326
0.111874,0.000117198,0.0328469,7.40E-05,9.78E-05,3.59E-03,0.163455,5.45E-06,0.0804515,0.167415,0.109523,0.131555
1.62E-02,6.93E-05,1.16E-02,0.191489,1.08E-05,3.90E-02,0.180983,1.32E-01,9.29E-02,0.00821769,0.102458,0.0246306
6.16E-06,0.0519039,0.250588,0.000133685,0.0223048,0.190538,9.89E-02,6.23E-05,0.0645329,1.62E-05,7.15E-02,3.75E-04
8.54E-05,0.180011,0.00417715,1.57E-01,0.0976405,1.93E-02,0.0759068,1.41E-01,3.19E-05,7.50E-02,0.139815,5.91E-05
1.44E-01,0.0914779,0.062841,0.065537,0.0956225,0.0592235,1.24E-01,1.70E-05,2.26E-01,0.165849,2.12E-04,0.0629244
1.81E-05,6.35E-02,1.08E-05,1.14E-02,2.20E-05,3.32E-02,0.0362158,0.0356274,1.16E-01,0.00807709,0.112707,4.67E-05
1.86E-05,0.0164547,1.20E-05,1.03E-01,2.57E-05,8.10E-06,1.61E-01,3.46E-05,2.86E-01,1.35E-01,0.225198,1.35E-01
8.24E-05,1.05E-01,0.0280321,0.159082,1.11E-01,8.25E-02,0.088519,1.33E-01,0.249956,0.0218149,0.110908,3.01E-05
5.18E-02,0.0821536,1.35E-01,3.19E-02,2.32E-01,0.0225943,2.59E-05,0.0920311,9.18E-01,0.118299,7.99E-05,0.144873
2.41E-01,0.0527943,7.78E-02,0.0220704,7.48E-05,0.108133,0.0117065,5.98E-06,6.23E-02,1.45E-01,0.0530756,8.45E-07
0.0145914,0.0456501,1.25E-06,1.09E-01,0.08162,0.118292,0.243407,1.21E-01,0.0407521,0.0982531,0.175345,6.20E-02
7.84E-05,5.67E-02,1.91E-05,3.34E-01,0.209498,0.135411,0.146467,0.048877,1.09E-04,9.82E-02,0.790048,2.87E-01
2.61E-02,7.67E-05,1.45E-05,0.14008,0.000156882,0.0500461,0.0835519,0.0154396,0.110408,1.86E-01,1.27E-01,3.36E-01
2.54E-01,0.0987373,2.14E-05,1.29E-05,0.00725623,1.08E-01,0.0996361,1.41E-01,0.136608,4.37E-06,0.0298945,4.70E-02
2.43E-05,0.033553,1.12E-01,1.04E-05,3.99E-05,5.89E-05,0.0799361,1.97E-05,0.132135,7.40E-03,1.77E-01,0.0216455
0.000145655,1.03E-05,0.160892,0.0983553,1.00E-01,1.64E-05,2.14E-01,0.0492452,2.02E-06,0.0780703,1.07E-01,2.23E-05
1.45E-05,0.0288683,3.07E-05,4.09E-02,6.13E-02,4.10E-02,0.252358,5.87E-05,1.51E-01,0.107502,0.212681,0.043913
0.0896125,2.10E-05,6.67E-02,2.22E-01,0.237584,2.93E-02,0.125844,9.83E-06,4.41E-05,2.58E-02,0.0832755,3.91E-04
8.02E-05,0.000123048,1.40E-01,0.129402,1.82E-02,1.73E-02,2.24E-01,0.0799747,1.62E-06,0.244137,4.49E-02,0.0422404
3.20E-02,0.143447,0.109844,4.56E-02,0.118989,1.40E-01,2.44E-01,0.00462895,1.44E-01,2.68E-02,0.193431,2.46E-05
0.0129708,0.0476577,0.0266006,1.34E-01,0.906413,0.170605,0.103457,5.73E-05,1.37E-02,1.18E-02,8.01E-05,0.0876812
0.0158585,0.0663787,1.47E-06,1.24E-01,4.64E-05,0.0740313,0.202721,0.156469,9.01E-01,7.50E-05,0.0522376,0.0204248
0.25294,0.0912017,0.107427,9.58E-02,6.22E-06,0.00342975,1.08E-05,2.92E-06,3.36E-05,0.072405,2.07E-02,0.108433
0.0489507,0.0702575,1.12E-05,0.073724,2.87E-06,8.50E-05,1.45E-01,0.818582,0.22673,0.0225517,0.0849957,1.26E-01
6.52E-05,6.78E-05,0.244597,8.97E-02,2.86E-05,0.118715,2.67E-02,0.0663272,0.109495,1.86E-01,0.0741137,3.97E-05
0.0636184,0.0533884,1.24E-01,1.34E-01,0.0733126,8.14E-02,0.0147577,3.39E-07,2.94E-01,0.0602423,4.41E-05,1.95E-02
5.69E-02,9.57E-06,0.00601409,0.124721,1.22E-01,0.0363806,0.097155,0.179713,0.0814929,0.120031,1.84E-03,4.64E-05
0.117503,0.132793,8.31E-02,6.67E-02,0.114124,0.0885081,3.09E-04,7.74E-02,0.226684,0.0354144,3.24E-05,5.79E-06
5.02E-05,1.67E-05,0.114624,0.0031982,2.08E-01,9.27E-02,0.0665018,1.26E-01,0.0951652,1.17E-01,5.08E-05,0.00455814
8.53E-02,8.11E-01,0.644224,5.51E-06,1.36E-01,0.238889,3.27E-06,5.14E-02,5.12E-02,1.00E-01,9.77E-02,0.183424
2.02E-04,1.60E-01,0.0892935,0.0258264,0.105136,0.201078,5.36E-02,1.25E-01,6.07E-02,2.17E-01,8.23E-02,2.19E-05
0.000126379,6.04E-01,3.12E-01,0.129773,1.61E-05,4.51E-05,0.063237,3.76E-02,7.21E-01,6.78E-02,0.100071,4.84E-04
1.00813,0.0635662,7.19E-02,1.71E-05,0.0180281,0.251013,0.0970406,0.0383401,0.132613,8.90E-02,0.0525545,0.0459143
1.78E-02,1.24E-01,0.126249,1.25E-06,1.28E-01,7.11E-01,4.31E-02,7.62E-06,7.78E-04,1.39E-01,0.092466,0.0825669
1.03E-01,1.40E-01,7.49E-02,1.74E-01,0.0934119,2.14E-02,9.95E-02,0.0489717,0.114129,1.41E-01,0.0274656,0.000114154
3.66E-02,0.157363,4.80E-02,2.75E-05,1.25E-02,0.121746,1.50E-05,0.0373408,2.02E-05,1.06E-01,4.87E-02,5.84E-05
1.35E-01,8.08E-02,5.87E-03,1.11E-05,1.03E-01,0.0487586,1.19E-04,0.0518896,4.14E-05,0.0965517,0.125357,2.14E-05
2.25E-02,7.82E-05,1.65E-01,2.38E-02,0.0568952,7.34E-02,0.0660535,0.0696411,0.0323479,1.46E-01,0.0917487,0.229649
2.93E-05,1.40E-01,2.86E-05,3.88E-05,1.50E-05,8.60E-02,0.0680899,4.37E-02,1.58E-05,2.20E-01,9.26E-05,0.0482997
3.79E-02,0.045278,0.0867568,2.04E-01,7.10E-06,2.11E-01,1.34E-01,2.29E-06,9.31E-02,1.84E-02,1.27E-01,1.93E-02
2.47E-05,1.84E-05,0.0289512,0.195787,0.0801755,0.221642,2.39E-06,0.113667,7.23E-02,1.29E-02,4.93E-05,0.0492466
9.45E-05,0.0072268,1.53E-05,0.0727886,1.18E-01,1.98E-05,0.0591657,0.0948114,0.0241909,1.55E-01,1.73E-05,0.0256806
8.74E-02,0.104852,0.113373,9.51E-02,1.16E-01,5.00E-06,0.0105762,2.47E-05,3.94E-06,0.0578548,0.061449,0.102258
7.74E-05,1.52E-02,2.13E-05,0.0737144,9.78E-05,0.0127542,4.20E-06,0.209698,0.129141,7.66E-05,0.0246678,2.70E-02
0.0361637,0.416021,0.109447,0.0065921,0.220249,6.33E-05,0.0231367,2.27E-02,7.32E-05,0.0406925,0.00483675,2.40E-05
7.83E-02,6.67E-02,0.000117223,0.181961,4.78E-02,1.0091,0.0532523,9.87E-02,0.0314204,0.124252,4.36E-02,2.73E-02
1.04E-05,0.030411,0.111356,0.180451,2.19E-05,1.59E-01,0.160101,1.00E-01,0.0639753,0.215679,0.038853,0.0627581
0.0170419,0.0528188,0.0307064,0.00401692,3.04E-02,8.78E-02,7.89E-02,0.251572,0.000124104,1.98E-02,4.02E-02,0.116931
0.0105627,0.126196,1.24E-01,4.81E-06,6.26E-06,2.48E-01,2.38E-05,1.50E-05,0.140278,7.67E-06,0.136387,2.09E-01
8.47E-05,4.00E-05,0.0920137,0.13638,1.69E-05,0.141381,2.52E-05,0.103182,0.0283745,2.11E-05,0.0813024,0.0375339
0.0517869,9.39E-05,0.0280693,0.113554,2.16E-02,7.53E-02,0.0457194,0.115799,0.027754,2.24E-01,6.93E-02,0.0442353
7.28E-04,6.19E-02,2.45E-02,0.0866302,0.00835366,6.33E-02,1.36E-01,0.0821397,6.63E-02,1.21E-01,0.10623,3.41E-05
1.92E-01,2.95E-05,1.89E-01,0.114567,0.12746,0.0153784,4.27E-06,0.0177336,0.182671,0.621326,0.105948,4.13E-05
0.000191821,2.49E-02,0.026672,1.39E-01,6.72E-02,1.22E-01,1.76E-01,0.0731696,1.20E-01,5.44E-06,0.0207971,2.50E-02
1.45E-01,0.112874,1.81E-02,0.0431209,0.359485,2.09E-01,2.65E-02,0.0962358,4.46E-05,2.29E-01,0.0475682,0.0063011
0.0499417,1.05E-01,0.03281,8.76E-02,0.0830121,0.0107089,0.00689002,0.0514637,2.71E-02,0.0128445,8.16E-02,7.94E-03
1.39E-01,0.081132,0.0953624,3.19E-02,8.30E-03,6.99E-02,4.40E-02,0.0203562,4.50E-05,0.133668,1.03E-01,0.128779
2.42E-01,1.29E-01,1.33E-05,1.89E-01,9.37E-02,0.851899,2.70E-06,5.16E-02,9.43E-06,1.19E-05,0.0410057,0.062642
1.89E-01,0.00391489,1.41E-01,8.51E-05,8.92E-05,8.12E-03,5.42E-05,0.427986,2.04E-02,1.75E-01,7.98E-02,2.59E-06
1.33E-01,2.21E-01,0.0743529,4.17E-02,0.0236766,0.116486,6.28E-05,1.26E-01,4.23E-06,2.43E-05,4.47E-05,8.25E-02
3.29E-05,3.05E-05,7.39E-05,0.00114363,0.0959154,0.0931667,1.42E-01,0.072782,9.29E-06,1.81E-01,0.0729867,0.0392288
1.41E-01,5.63E-05,9.91E-02,1.14E-01,2.35E-02,1.75E-05,0.0581017,0.0048018,0.00473086,0.0492261,4.29E-05,0.148612
0.0868115,1.66E-02,1.52E-01,0.0938235,4.31E-06,1.61E-01,7.43E-02,0.700707,2.38E-05,0.0981826,3.56E-05,2.26E-01
0.0698499,4.78E-05,0.0876933,0.117764,1.47E-01,4.03E-05,8.85E-02,0.124633,7.29E-05,1.55E-01,1.43E-02,0.0527409
1.35E-04,3.58E-02,1.86E-01,0.0185601,0.0195516,2.47E-02,1.01E-02,0.124548,4.96E-05,1.26E-02,4.81E-02,7.35E-06
1.44E-01,1.67E-05,2.96E-05,0.041423,0.190004,2.47E-01,9.91E-06,5.05E-02,0.11701,1.21E-05,9.08E-02,0.0125648
2.61E-05,4.61E-02,0.0395816,7.01E-03,0.013695,0.0442242,4.94E-02,0.0136509,0.0348763,0.0953343,1.23E-01,0.136864
0.0608471,0.0365039,3.59E-02,2.12E-05,6.20E-02,0.000114581,0.134041,0.23362,0.0476334,1.83E-01,6.44E-02,0.0888776
0.0910269,0.000226797,0.0640938,0.0118962,2.37E-02,0.138764,0.314036,2.65E-06,0.0834952,0.214377,0.145492,0.197979
1.93E-05,7.42E-02,0.0978408,1.72E-05,9.71E-02,9.81E-02,2.22E-02,0.0542828,0.00931893,8.09E-05,0.0370846,6.71E-02
5.74E-05,0.00192391,0.0909792,4.06E-05,0.0260633,0.0574009,3.25E-03,0.0734802,4.54E-01,3.50E-05,0.00889823,0.0903039
8.62E-02,0.0823605,0.0663084,8.42E-02,0.039299,0.154244,1.45E-01,0.0532067,1.45E-05,0.0746483,4.73E-05,0.000219651
1.43E-01,0.191373,0.000283245,2.81E-02,1.46E-01,0.0337804,0.000830919,0.0908356,1.35E-06,7.67E-02,6.42E-02,0.0106366
0.0284938,0.0194895,0.119128,0.17643,8.16E-02,4.28E-05,0.00641547,0.0374015,1.85E-05,0.122627,0.0847148,1.00E-05
2.26E-04,0.0858104,0.146722,1.35E-01,1.45E-01,0.173418,0.141478,0.0890215,0.0827702,3.45E-05,3.12E-02,0.766971
4.16E-05,0.0281443,5.57E-05,0.0242505,0.127084,0.129414,0.207168,1.65E-06,3.08E-02,5.26E-06,0.114423,3.98E-05
