"","October","November","December","January","February","March","April","May","June","July","August","September"
"8010",368014.470376848,309738.995743749,331117.313992187,522136.030186854,386436.105203352,305760.688838598,382945.55254112,527140.749161709,424029.530120843,396230.834472165,496806.584780523,432365.08988716
"8011",289722.600139905,175335.603006625,255851.964021324,242225.404243146,274882.43295039,215215.531872634,291110.453009452,190066.524014255,235143.068919451,253566.430022964,346679.059931409,255191.406946462
"8012",126059.704525219,214976.62049599,129996.43778647,203368.108590057,166769.614275411,162642.398423166,400472.653926158,229347.798971138,174430.978601254,263371.934569116,177639.098176708,199234.819743705
"8013",200959.199545184,240479.651998499,116326.362794241,105320.225317314,153894.464145617,144992.539794809,143360.290289292,87295.1000187234,150194.987416169,136022.957369891,62132.7358415921,133928.730792438
"8014",90685.4234882148,53434.7845286035,104660.15668132,113636.76981959,80865.1655097926,54897.6158697889,148398.818598821,107031.243144268,80015.0702066832,50965.1354862266,79519.7829228411,146922.649240269
"8015",219795.904851055,114158.391123584,148436.01111796,81531.1464040993,264688.758512777,110888.393542795,199287.988994255,162898.312526798,157958.848866778,156414.968011738,72018.7868267409,206219.858502639
"8016",196674.64784574,91731.0254370463,71578.4472505244,77447.8498032221,112165.77955892,57940.5078734854,78584.4734778594,99605.3050389194,173023.701070701,90864.0895076123,139207.50243342,82858.2903407695
"8017",141752.289654137,380464.091386309,316035.222000809,745999.013894585,509044.758064429,557052.230398131,350156.903134292,487619.890423368,224929.092228415,670457.379115267,487003.139657239,333628.107189709
"8018",935029.357150002,1279701.80507807,967784.430380667,953800.388006413,1099688.99034449,740963.046508386,858539.615389723,858369.313398912,961855.861852006,913030.464552006,934985.461162647,837041.864162011
"8019",978093.329811758,729602.991324337,1283796.03204781,810311.766438489,920312.819661225,1298771.37490757,1161691.7853993,908954.189716548,1059906.52710073,756167.377580559,1233103.32653106,1333877.55336899
"8020",1025576.31327655,947626.567169313,1124617.63460925,1261160.92433865,1103610.08266137,913763.611706264,1033850.88074729,894498.761085037,819589.202653384,1054889.67180261,905827.39570712,990051.042711252
"8021",697946.522764159,704569.483653886,872255.469886413,545939.425849704,855492.906611785,610504.410270059,707529.311562621,804467.746387919,652504.285191115,654598.037805835,678629.139561099,812870.257006832
"8022",370569.757420912,656353.715335308,410711.070494874,541093.316221631,372867.075234627,328463.752240219,446244.651799266,531584.35270934,512381.029838171,446568.19444063,382110.575952243,329721.789380555
"8023",272370.634417602,273730.204310989,306419.725154436,271350.528092078,318731.450536263,272149.012550793,265677.471392078,359196.519702626,281939.63640392,326412.311136209,372732.197387177,314689.168720522
"8024",155693.665287205,221647.631121825,178257.396539425,254939.859690882,221579.827220292,173102.611924743,225443.159181741,198434.91670896,205020.187196154,187199.513393476,139700.617238282,216161.889475174
"8025",151165.197765866,116831.031505922,151364.832231374,108593.019050395,188997.052435492,158416.917601624,147461.263933355,223998.702359035,119614.879473894,160723.367212136,70025.2412807208,200085.048154977
"8026",102781.881377348,137308.909435276,109233.573264125,64625.2247237652,91318.3563807156,62874.1559676769,46270.5740991947,49201.0763028703,80425.9190948087,91157.2971672216,90024.7740868021,84761.6089961586
